quarter,region,house_type,avg_sqm_price_real,n_transactions,cumulative_max,drawdown_pct
2014Q4,Jutland,Villa,11750.9,2716,13277.0,-11.49
2015Q1,Jutland,Villa,12256.3,3265,13277.0,-7.69
2015Q2,Jutland,Villa,12576.7,3889,13277.0,-5.27
2015Q3,Jutland,Villa,11918.5,3547,13277.0,-10.23
2015Q4,Jutland,Villa,11710.9,3196,13277.0,-11.8
2016Q1,Jutland,Villa,11989.6,3346,13277.0,-9.7
2016Q2,Jutland,Villa,12323.5,4173,13277.0,-7.18
2016Q3,Jutland,Villa,12470.5,3851,13277.0,-6.07
2016Q4,Jutland,Villa,12298.5,2458,13277.0,-7.37
2017Q3,Jutland,Villa,12602.7,4220,13277.0,-5.08
2017Q4,Jutland,Villa,12443.6,4495,13277.0,-6.28
2018Q1,Jutland,Villa,12693.5,4499,13277.0,-4.39
2018Q2,Jutland,Villa,12728.5,5595,13277.0,-4.13
2018Q3,Jutland,Villa,12974.1,5056,13277.0,-2.28
2018Q4,Jutland,Villa,12725.3,4798,13277.0,-4.16
2019Q1,Jutland,Villa,12526.4,5007,13277.0,-5.65
2019Q2,Jutland,Villa,13176.5,5800,13277.0,-0.76
2019Q3,Jutland,Villa,13282.4,5505,13282.4,0.0
2019Q4,Jutland,Villa,13450.2,4979,13450.2,0.0
2020Q1,Jutland,Villa,13585.9,5347,13585.9,0.0
2020Q2,Jutland,Villa,13547.6,6416,13585.9,-0.28
2020Q3,Jutland,Villa,13867.5,6958,13867.5,0.0
2020Q4,Jutland,Villa,14157.2,7043,14157.2,0.0
2021Q1,Jutland,Villa,13892.8,8550,14157.2,-1.87
2021Q2,Jutland,Villa,14246.5,8833,14246.5,0.0
2021Q3,Jutland,Villa,14131.2,7017,14246.5,-0.81
2021Q4,Jutland,Villa,14581.7,6328,14581.7,0.0
2022Q1,Jutland,Villa,13640.3,6725,14581.7,-6.46
2022Q2,Jutland,Villa,13866.1,6583,14581.7,-4.91
2022Q3,Jutland,Villa,13387.6,5286,14581.7,-8.19
2022Q4,Jutland,Villa,12894.9,4018,14581.7,-11.57
2023Q1,Jutland,Villa,13014.3,4940,14581.7,-10.75
2023Q2,Jutland,Villa,13268.3,5717,14581.7,-9.01
2023Q3,Jutland,Villa,13649.7,4467,14581.7,-6.39
2023Q4,Jutland,Villa,13157.9,5207,14581.7,-9.76
2024Q1,Jutland,Villa,13337.9,5349,14581.7,-8.53
2024Q2,Jutland,Villa,13672.5,6198,14581.7,-6.24
2024Q3,Jutland,Villa,12690.4,4226,14581.7,-12.97
2024Q4,Jutland,Villa,10758.3,230,14581.7,-26.22
1992Q1,Zealand,Apartment,34525.9,310,34525.9,0.0
1992Q2,Zealand,Apartment,25479.2,241,34525.9,-26.2
1992Q3,Zealand,Apartment,28577.0,223,34525.9,-17.23
1992Q4,Zealand,Apartment,27676.9,222,34525.9,-19.84
1993Q1,Zealand,Apartment,21019.9,219,34525.9,-39.12
1993Q2,Zealand,Apartment,29375.1,260,34525.9,-14.92
1993Q3,Zealand,Apartment,27078.2,297,34525.9,-21.57
1993Q4,Zealand,Apartment,31333.8,313,34525.9,-9.25
1994Q1,Zealand,Apartment,28945.0,333,34525.9,-16.16
1994Q2,Zealand,Apartment,24551.4,317,34525.9,-28.89
1994Q3,Zealand,Apartment,29729.5,313,34525.9,-13.89
1994Q4,Zealand,Apartment,30603.1,350,34525.9,-11.36
1995Q1,Zealand,Apartment,24439.7,304,34525.9,-29.21
1995Q2,Zealand,Apartment,15260.5,267,34525.9,-55.8
1995Q3,Zealand,Apartment,29955.9,316,34525.9,-13.24
1995Q4,Zealand,Apartment,27155.1,333,34525.9,-21.35
1996Q1,Zealand,Apartment,21223.4,320,34525.9,-38.53
1996Q2,Zealand,Apartment,26805.8,347,34525.9,-22.36
1996Q3,Zealand,Apartment,27100.4,467,34525.9,-21.51
1996Q4,Zealand,Apartment,22462.9,312,34525.9,-34.94
1997Q1,Zealand,Apartment,26403.9,329,34525.9,-23.52
1997Q2,Zealand,Apartment,27487.6,462,34525.9,-20.39
1997Q3,Zealand,Apartment,31474.9,412,34525.9,-8.84
1997Q4,Zealand,Apartment,26253.5,419,34525.9,-23.96
1998Q1,Zealand,Apartment,28098.4,487,34525.9,-18.62
1998Q2,Zealand,Apartment,21870.8,350,34525.9,-36.65
1998Q3,Zealand,Apartment,23823.8,395,34525.9,-31.0
1998Q4,Zealand,Apartment,22657.1,356,34525.9,-34.38
1999Q1,Zealand,Apartment,21837.6,373,34525.9,-36.75
1999Q2,Zealand,Apartment,31043.5,536,34525.9,-10.09
1999Q3,Zealand,Apartment,22904.4,335,34525.9,-33.66
1999Q4,Zealand,Apartment,29303.0,420,34525.9,-15.13
2000Q1,Zealand,Apartment,25409.0,345,34525.9,-26.41
2000Q2,Zealand,Apartment,29547.2,437,34525.9,-14.42
2000Q3,Zealand,Apartment,26756.3,411,34525.9,-22.5
2000Q4,Zealand,Apartment,26757.7,415,34525.9,-22.5
2001Q1,Zealand,Apartment,28450.6,406,34525.9,-17.6
2001Q2,Zealand,Apartment,27475.1,460,34525.9,-20.42
2001Q3,Zealand,Apartment,34978.2,473,34978.2,0.0
2001Q4,Zealand,Apartment,29447.9,415,34978.2,-15.81
2002Q1,Zealand,Apartment,25774.3,493,34978.2,-26.31
2002Q2,Zealand,Apartment,31205.5,519,34978.2,-10.79
2002Q3,Zealand,Apartment,24372.8,472,34978.2,-30.32
2002Q4,Zealand,Apartment,30315.7,449,34978.2,-13.33
2003Q1,Zealand,Apartment,28136.5,476,34978.2,-19.56
2003Q2,Zealand,Apartment,32258.2,580,34978.2,-7.78
2003Q3,Zealand,Apartment,28313.0,555,34978.2,-19.06
2003Q4,Zealand,Apartment,27067.1,485,34978.2,-22.62
2004Q1,Zealand,Apartment,27130.8,611,34978.2,-22.44
2004Q2,Zealand,Apartment,30113.2,672,34978.2,-13.91
2004Q3,Zealand,Apartment,29641.8,442,34978.2,-15.26
2004Q4,Zealand,Apartment,33070.4,608,34978.2,-5.45
2005Q1,Zealand,Apartment,32218.8,738,34978.2,-7.89
2005Q2,Zealand,Apartment,32422.0,822,34978.2,-7.31
2005Q3,Zealand,Apartment,33052.2,746,34978.2,-5.51
2005Q4,Zealand,Apartment,36955.3,681,36955.3,0.0
2006Q1,Zealand,Apartment,36982.9,770,36982.9,0.0
2006Q2,Zealand,Apartment,40084.9,721,40084.9,0.0
2006Q3,Zealand,Apartment,40380.3,587,40380.3,0.0
2006Q4,Zealand,Apartment,40459.3,668,40459.3,0.0
2007Q1,Zealand,Apartment,38410.5,595,40459.3,-5.06
2007Q2,Zealand,Apartment,38511.7,667,40459.3,-4.81
2007Q3,Zealand,Apartment,36084.0,631,40459.3,-10.81
2007Q4,Zealand,Apartment,35251.8,612,40459.3,-12.87
2008Q1,Zealand,Apartment,35143.2,644,40459.3,-13.14
2008Q2,Zealand,Apartment,34940.1,554,40459.3,-13.64
2008Q3,Zealand,Apartment,30762.4,376,40459.3,-23.97
2008Q4,Zealand,Apartment,32234.9,339,40459.3,-20.33
2009Q1,Zealand,Apartment,28242.1,356,40459.3,-30.2
2009Q2,Zealand,Apartment,28100.1,464,40459.3,-30.55
2009Q3,Zealand,Apartment,26745.1,428,40459.3,-33.9
2009Q4,Zealand,Apartment,27490.7,513,40459.3,-32.05
2010Q1,Zealand,Apartment,27965.2,574,40459.3,-30.88
2010Q2,Zealand,Apartment,28228.1,612,40459.3,-30.23
2010Q3,Zealand,Apartment,28802.7,659,40459.3,-28.81
2010Q4,Zealand,Apartment,29480.3,652,40459.3,-27.14
2011Q1,Zealand,Apartment,28464.8,631,40459.3,-29.65
2011Q2,Zealand,Apartment,28438.9,634,40459.3,-29.71
2011Q3,Zealand,Apartment,28129.7,628,40459.3,-30.47
2011Q4,Zealand,Apartment,27664.0,604,40459.3,-31.63
2012Q1,Zealand,Apartment,28998.1,758,40459.3,-28.33
2012Q2,Zealand,Apartment,29145.6,783,40459.3,-27.96
2012Q3,Zealand,Apartment,27411.3,812,40459.3,-32.25
2012Q4,Zealand,Apartment,27836.5,770,40459.3,-31.2
2013Q1,Zealand,Apartment,32275.6,823,40459.3,-20.23
2013Q2,Zealand,Apartment,29797.7,896,40459.3,-26.35
2013Q3,Zealand,Apartment,29488.5,964,40459.3,-27.12
2013Q4,Zealand,Apartment,30528.3,993,40459.3,-24.55
2014Q1,Zealand,Apartment,32943.7,1030,40459.3,-18.58
2014Q2,Zealand,Apartment,31592.5,1191,40459.3,-21.92
2014Q3,Zealand,Apartment,31576.7,1177,40459.3,-21.95
2014Q4,Zealand,Apartment,32743.4,1221,40459.3,-19.07
2015Q1,Zealand,Apartment,32699.5,1503,40459.3,-19.18
2015Q2,Zealand,Apartment,34623.5,1698,40459.3,-14.42
2015Q3,Zealand,Apartment,33481.5,1454,40459.3,-17.25
2015Q4,Zealand,Apartment,33515.7,1389,40459.3,-17.16
2016Q1,Zealand,Apartment,35225.3,1440,40459.3,-12.94
2016Q2,Zealand,Apartment,37217.0,1851,40459.3,-8.01
2016Q3,Zealand,Apartment,35886.4,1624,40459.3,-11.3
2016Q4,Zealand,Apartment,35903.8,1068,40459.3,-11.26
2017Q3,Zealand,Apartment,39299.4,1856,40459.3,-2.87
2017Q4,Zealand,Apartment,37436.1,1923,40459.3,-7.47
2018Q1,Zealand,Apartment,38627.9,2013,40459.3,-4.53
2018Q2,Zealand,Apartment,39838.1,2174,40459.3,-1.54
2018Q3,Zealand,Apartment,39747.7,2042,40459.3,-1.76
2018Q4,Zealand,Apartment,39499.5,1823,40459.3,-2.37
2019Q1,Zealand,Apartment,38166.4,2034,40459.3,-5.67
2019Q2,Zealand,Apartment,38867.7,2350,40459.3,-3.93
2019Q3,Zealand,Apartment,39624.9,2450,40459.3,-2.06
2019Q4,Zealand,Apartment,38503.5,2282,40459.3,-4.83
2020Q1,Zealand,Apartment,40249.9,2216,40459.3,-0.52
2020Q2,Zealand,Apartment,40719.3,2519,40719.3,0.0
2020Q3,Zealand,Apartment,42127.2,3050,42127.2,0.0
2020Q4,Zealand,Apartment,44954.4,3295,44954.4,0.0
2021Q1,Zealand,Apartment,45929.8,4033,45929.8,0.0
2021Q2,Zealand,Apartment,46686.7,3486,46686.7,0.0
2021Q3,Zealand,Apartment,45596.0,2701,46686.7,-2.34
2021Q4,Zealand,Apartment,45369.0,2938,46686.7,-2.82
2022Q1,Zealand,Apartment,43454.1,2933,46686.7,-6.92
2022Q2,Zealand,Apartment,42478.2,2326,46686.7,-9.01
2022Q3,Zealand,Apartment,40595.2,1812,46686.7,-13.05
2022Q4,Zealand,Apartment,38723.4,1665,46686.7,-17.06
2023Q1,Zealand,Apartment,38450.0,2418,46686.7,-17.64
2023Q2,Zealand,Apartment,40348.5,2644,46686.7,-13.58
2023Q3,Zealand,Apartment,40830.1,2285,46686.7,-12.54
2023Q4,Zealand,Apartment,41570.1,3156,46686.7,-10.96
2024Q1,Zealand,Apartment,39998.0,2453,46686.7,-14.33
2024Q2,Zealand,Apartment,41691.7,2700,46686.7,-10.7
2024Q3,Zealand,Apartment,40736.5,2112,46686.7,-12.74
2024Q4,Zealand,Apartment,43422.2,135,46686.7,-6.99
1992Q1,Zealand,Farm,11863.6,58,11863.6,0.0
1992Q2,Zealand,Farm,12432.7,61,12432.7,0.0
1992Q3,Zealand,Farm,12287.8,51,12432.7,-1.17
1992Q4,Zealand,Farm,13547.3,45,13547.3,0.0
1993Q1,Zealand,Farm,10576.9,41,13547.3,-21.93
1993Q2,Zealand,Farm,10752.0,61,13547.3,-20.63
1993Q3,Zealand,Farm,12455.6,59,13547.3,-8.06
1993Q4,Zealand,Farm,11674.1,54,13547.3,-13.83
1994Q1,Zealand,Farm,11267.4,76,13547.3,-16.83
1994Q2,Zealand,Farm,12229.7,71,13547.3,-9.73
1994Q3,Zealand,Farm,11909.3,75,13547.3,-12.09
1994Q4,Zealand,Farm,11861.6,58,13547.3,-12.44
1995Q1,Zealand,Farm,13167.6,53,13547.3,-2.8
1995Q2,Zealand,Farm,11399.7,71,13547.3,-15.85
1995Q3,Zealand,Farm,12015.5,81,13547.3,-11.31
1995Q4,Zealand,Farm,10055.5,68,13547.3,-25.78
1996Q1,Zealand,Farm,11193.4,60,13547.3,-17.38
1996Q2,Zealand,Farm,14236.3,93,14236.3,0.0
1996Q3,Zealand,Farm,12029.8,83,14236.3,-15.5
1996Q4,Zealand,Farm,12545.5,67,14236.3,-11.88
1997Q1,Zealand,Farm,12616.6,60,14236.3,-11.38
1997Q2,Zealand,Farm,13346.9,75,14236.3,-6.25
1997Q3,Zealand,Farm,15231.5,72,15231.5,0.0
1997Q4,Zealand,Farm,14010.5,72,15231.5,-8.02
1998Q1,Zealand,Farm,11486.3,79,15231.5,-24.59
1998Q2,Zealand,Farm,13901.6,89,15231.5,-8.73
1998Q3,Zealand,Farm,13697.9,74,15231.5,-10.07
1998Q4,Zealand,Farm,14615.6,63,15231.5,-4.04
1999Q1,Zealand,Farm,14070.7,62,15231.5,-7.62
1999Q2,Zealand,Farm,13706.6,79,15231.5,-10.01
1999Q3,Zealand,Farm,14232.2,94,15231.5,-6.56
1999Q4,Zealand,Farm,14820.3,57,15231.5,-2.7
2000Q1,Zealand,Farm,14207.8,64,15231.5,-6.72
2000Q2,Zealand,Farm,15255.7,86,15255.7,0.0
2000Q3,Zealand,Farm,16588.4,78,16588.4,0.0
2000Q4,Zealand,Farm,16749.3,62,16749.3,0.0
2001Q1,Zealand,Farm,16890.9,61,16890.9,0.0
2001Q2,Zealand,Farm,16566.8,89,16890.9,-1.92
2001Q3,Zealand,Farm,16829.1,75,16890.9,-0.37
2001Q4,Zealand,Farm,15759.1,67,16890.9,-6.7
2002Q1,Zealand,Farm,19501.4,50,19501.4,0.0
2002Q2,Zealand,Farm,15985.3,88,19501.4,-18.03
2002Q3,Zealand,Farm,15825.3,90,19501.4,-18.85
2002Q4,Zealand,Farm,18051.8,63,19501.4,-7.43
2003Q1,Zealand,Farm,15538.9,74,19501.4,-20.32
2003Q2,Zealand,Farm,17668.3,75,19501.4,-9.4
2003Q3,Zealand,Farm,18222.8,75,19501.4,-6.56
2003Q4,Zealand,Farm,16375.7,84,19501.4,-16.03
2004Q1,Zealand,Farm,14365.0,59,19501.4,-26.34
2004Q2,Zealand,Farm,16557.7,84,19501.4,-15.09
2004Q3,Zealand,Farm,18325.9,62,19501.4,-6.03
2004Q4,Zealand,Farm,17114.4,75,19501.4,-12.24
2005Q1,Zealand,Farm,19327.7,88,19501.4,-0.89
2005Q2,Zealand,Farm,19531.9,97,19531.9,0.0
2005Q3,Zealand,Farm,21050.6,92,21050.6,0.0
2005Q4,Zealand,Farm,21913.7,86,21913.7,0.0
2006Q1,Zealand,Farm,21198.3,82,21913.7,-3.26
2006Q2,Zealand,Farm,24415.8,74,24415.8,0.0
2006Q3,Zealand,Farm,23051.8,79,24415.8,-5.59
2006Q4,Zealand,Farm,24346.4,71,24415.8,-0.28
2007Q1,Zealand,Farm,24629.6,69,24629.6,0.0
2007Q2,Zealand,Farm,24693.6,74,24693.6,0.0
2007Q3,Zealand,Farm,27415.7,66,27415.7,0.0
2007Q4,Zealand,Farm,25188.2,59,27415.7,-8.12
2008Q1,Zealand,Farm,21334.8,68,27415.7,-22.18
2008Q2,Zealand,Farm,24199.4,69,27415.7,-11.73
2008Q3,Zealand,Farm,18085.3,46,27415.7,-34.03
2008Q4,Zealand,Farm,20885.3,56,27415.7,-23.82
2009Q1,Zealand,Farm,18355.6,37,27415.7,-33.05
2009Q2,Zealand,Farm,19430.5,41,27415.7,-29.13
2009Q3,Zealand,Farm,19488.4,50,27415.7,-28.92
2009Q4,Zealand,Farm,17060.6,49,27415.7,-37.77
2010Q1,Zealand,Farm,18070.7,88,27415.7,-34.09
2010Q2,Zealand,Farm,17295.4,61,27415.7,-36.91
2010Q3,Zealand,Farm,19698.1,60,27415.7,-28.15
2010Q4,Zealand,Farm,17392.0,59,27415.7,-36.56
2011Q1,Zealand,Farm,16225.0,52,27415.7,-40.82
2011Q2,Zealand,Farm,18781.6,70,27415.7,-31.49
2011Q3,Zealand,Farm,19564.8,64,27415.7,-28.64
2011Q4,Zealand,Farm,15458.4,54,27415.7,-43.61
2012Q1,Zealand,Farm,17773.2,51,27415.7,-35.17
2012Q2,Zealand,Farm,16732.4,61,27415.7,-38.97
2012Q3,Zealand,Farm,16214.0,71,27415.7,-40.86
2012Q4,Zealand,Farm,17587.0,54,27415.7,-35.85
2013Q1,Zealand,Farm,19923.3,78,27415.7,-27.33
2013Q2,Zealand,Farm,15422.8,62,27415.7,-43.74
2013Q3,Zealand,Farm,16501.0,88,27415.7,-39.81
2013Q4,Zealand,Farm,18952.2,70,27415.7,-30.87
2014Q1,Zealand,Farm,16680.7,96,27415.7,-39.16
2014Q2,Zealand,Farm,17863.7,72,27415.7,-34.84
2014Q3,Zealand,Farm,19883.8,72,27415.7,-27.47
2014Q4,Zealand,Farm,15310.7,82,27415.7,-44.15
2015Q1,Zealand,Farm,16340.6,91,27415.7,-40.4
2015Q2,Zealand,Farm,16663.3,98,27415.7,-39.22
2015Q3,Zealand,Farm,17705.1,98,27415.7,-35.42
2015Q4,Zealand,Farm,16623.2,97,27415.7,-39.37
2016Q1,Zealand,Farm,17303.8,80,27415.7,-36.88
2016Q2,Zealand,Farm,16039.7,105,27415.7,-41.49
2016Q3,Zealand,Farm,18612.0,100,27415.7,-32.11
2016Q4,Zealand,Farm,16868.5,61,27415.7,-38.47
2017Q3,Zealand,Farm,19851.3,108,27415.7,-27.59
2017Q4,Zealand,Farm,16999.4,116,27415.7,-37.99
2018Q1,Zealand,Farm,17830.2,112,27415.7,-34.96
2018Q2,Zealand,Farm,16948.1,121,27415.7,-38.18
2018Q3,Zealand,Farm,18432.5,110,27415.7,-32.77
2018Q4,Zealand,Farm,16133.1,132,27415.7,-41.15
2019Q1,Zealand,Farm,18900.2,133,27415.7,-31.06
2019Q2,Zealand,Farm,18904.9,140,27415.7,-31.04
2019Q3,Zealand,Farm,18807.7,146,27415.7,-31.4
2019Q4,Zealand,Farm,17535.4,109,27415.7,-36.04
2020Q1,Zealand,Farm,19684.0,109,27415.7,-28.2
2020Q2,Zealand,Farm,18911.1,145,27415.7,-31.02
2020Q3,Zealand,Farm,18927.2,176,27415.7,-30.96
2020Q4,Zealand,Farm,18890.2,159,27415.7,-31.1
2021Q1,Zealand,Farm,20472.7,184,27415.7,-25.32
2021Q2,Zealand,Farm,20456.7,215,27415.7,-25.38
2021Q3,Zealand,Farm,20965.8,130,27415.7,-23.53
2021Q4,Zealand,Farm,20530.3,123,27415.7,-25.11
2022Q1,Zealand,Farm,20026.8,135,27415.7,-26.95
2022Q2,Zealand,Farm,20713.7,123,27415.7,-24.45
2022Q3,Zealand,Farm,21535.6,106,27415.7,-21.45
2022Q4,Zealand,Farm,19242.9,103,27415.7,-29.81
2023Q1,Zealand,Farm,19285.3,107,27415.7,-29.66
2023Q2,Zealand,Farm,18621.7,130,27415.7,-32.08
2023Q3,Zealand,Farm,20343.0,117,27415.7,-25.8
2023Q4,Zealand,Farm,19858.7,154,27415.7,-27.56
2024Q1,Zealand,Farm,18414.9,114,27415.7,-32.83
2024Q2,Zealand,Farm,17732.7,151,27415.7,-35.32
2024Q3,Zealand,Farm,19588.8,107,27415.7,-28.55
2024Q4,Zealand,Farm,9841.6,5,27415.7,-64.1
1992Q1,Zealand,Summerhouse,9803.4,42,9803.4,0.0
1992Q2,Zealand,Summerhouse,10030.3,93,10030.3,0.0
1992Q3,Zealand,Summerhouse,8398.0,83,10030.3,-16.27
1992Q4,Zealand,Summerhouse,9430.2,49,10030.3,-5.98
1993Q1,Zealand,Summerhouse,8421.8,47,10030.3,-16.04
1993Q2,Zealand,Summerhouse,10148.4,98,10148.4,0.0
1993Q3,Zealand,Summerhouse,8833.6,88,10148.4,-12.96
1993Q4,Zealand,Summerhouse,9194.6,65,10148.4,-9.4
1994Q1,Zealand,Summerhouse,9032.7,66,10148.4,-10.99
1994Q2,Zealand,Summerhouse,8316.9,106,10148.4,-18.05
1994Q3,Zealand,Summerhouse,9209.7,107,10148.4,-9.25
1994Q4,Zealand,Summerhouse,9022.7,67,10148.4,-11.09
1995Q1,Zealand,Summerhouse,7691.9,63,10148.4,-24.21
1995Q2,Zealand,Summerhouse,8765.7,148,10148.4,-13.63
1995Q3,Zealand,Summerhouse,8925.8,148,10148.4,-12.05
1995Q4,Zealand,Summerhouse,9378.2,100,10148.4,-7.59
1996Q1,Zealand,Summerhouse,8664.0,100,10148.4,-14.63
1996Q2,Zealand,Summerhouse,9030.1,203,10148.4,-11.02
1996Q3,Zealand,Summerhouse,9721.8,194,10148.4,-4.2
1996Q4,Zealand,Summerhouse,9668.5,134,10148.4,-4.73
1997Q1,Zealand,Summerhouse,10209.8,128,10209.8,0.0
1997Q2,Zealand,Summerhouse,9643.8,248,10209.8,-5.54
1997Q3,Zealand,Summerhouse,9734.1,206,10209.8,-4.66
1997Q4,Zealand,Summerhouse,10615.9,168,10615.9,0.0
1998Q1,Zealand,Summerhouse,10336.5,200,10615.9,-2.63
1998Q2,Zealand,Summerhouse,10698.6,281,10698.6,0.0
1998Q3,Zealand,Summerhouse,11328.6,201,11328.6,0.0
1998Q4,Zealand,Summerhouse,9632.8,153,11328.6,-14.97
1999Q1,Zealand,Summerhouse,11019.6,169,11328.6,-2.73
1999Q2,Zealand,Summerhouse,11905.8,302,11905.8,0.0
1999Q3,Zealand,Summerhouse,11665.0,267,11905.8,-2.02
1999Q4,Zealand,Summerhouse,11664.9,183,11905.8,-2.02
2000Q1,Zealand,Summerhouse,10777.8,198,11905.8,-9.47
2000Q2,Zealand,Summerhouse,12602.1,326,12602.1,0.0
2000Q3,Zealand,Summerhouse,12102.7,335,12602.1,-3.96
2000Q4,Zealand,Summerhouse,12843.6,205,12843.6,0.0
2001Q1,Zealand,Summerhouse,11840.4,220,12843.6,-7.81
2001Q2,Zealand,Summerhouse,12770.6,335,12843.6,-0.57
2001Q3,Zealand,Summerhouse,12828.7,306,12843.6,-0.12
2001Q4,Zealand,Summerhouse,13417.3,210,13417.3,0.0
2002Q1,Zealand,Summerhouse,13202.0,249,13417.3,-1.6
2002Q2,Zealand,Summerhouse,14539.9,443,14539.9,0.0
2002Q3,Zealand,Summerhouse,14144.2,438,14539.9,-2.72
2002Q4,Zealand,Summerhouse,14791.1,291,14791.1,0.0
2003Q1,Zealand,Summerhouse,14983.5,278,14983.5,0.0
2003Q2,Zealand,Summerhouse,14971.0,471,14983.5,-0.08
2003Q3,Zealand,Summerhouse,15688.8,487,15688.8,0.0
2003Q4,Zealand,Summerhouse,15638.8,358,15688.8,-0.32
2004Q1,Zealand,Summerhouse,16761.4,414,16761.4,0.0
2004Q2,Zealand,Summerhouse,17640.9,561,17640.9,0.0
2004Q3,Zealand,Summerhouse,17528.8,368,17640.9,-0.64
2004Q4,Zealand,Summerhouse,18352.3,367,18352.3,0.0
2005Q1,Zealand,Summerhouse,19865.0,354,19865.0,0.0
2005Q2,Zealand,Summerhouse,21370.9,731,21370.9,0.0
2005Q3,Zealand,Summerhouse,23522.4,521,23522.4,0.0
2005Q4,Zealand,Summerhouse,23742.3,418,23742.3,0.0
2006Q1,Zealand,Summerhouse,23474.5,372,23742.3,-1.13
2006Q2,Zealand,Summerhouse,24808.8,553,24808.8,0.0
2006Q3,Zealand,Summerhouse,24170.1,431,24808.8,-2.57
2006Q4,Zealand,Summerhouse,25872.9,250,25872.9,0.0
2007Q1,Zealand,Summerhouse,22821.0,276,25872.9,-11.8
2007Q2,Zealand,Summerhouse,25349.1,437,25872.9,-2.02
2007Q3,Zealand,Summerhouse,26502.0,412,26502.0,0.0
2007Q4,Zealand,Summerhouse,24583.6,258,26502.0,-7.24
2008Q1,Zealand,Summerhouse,23333.1,213,26502.0,-11.96
2008Q2,Zealand,Summerhouse,23832.6,364,26502.0,-10.07
2008Q3,Zealand,Summerhouse,23130.3,260,26502.0,-12.72
2008Q4,Zealand,Summerhouse,20020.9,165,26502.0,-24.46
2009Q1,Zealand,Summerhouse,19505.4,160,26502.0,-26.4
2009Q2,Zealand,Summerhouse,19366.4,396,26502.0,-26.92
2009Q3,Zealand,Summerhouse,19331.9,349,26502.0,-27.05
2009Q4,Zealand,Summerhouse,20121.1,290,26502.0,-24.08
2010Q1,Zealand,Summerhouse,18917.3,245,26502.0,-28.62
2010Q2,Zealand,Summerhouse,19526.8,398,26502.0,-26.32
2010Q3,Zealand,Summerhouse,19815.6,399,26502.0,-25.23
2010Q4,Zealand,Summerhouse,18532.9,331,26502.0,-30.07
2011Q1,Zealand,Summerhouse,18051.0,233,26502.0,-31.89
2011Q2,Zealand,Summerhouse,17824.4,303,26502.0,-32.74
2011Q3,Zealand,Summerhouse,17747.4,340,26502.0,-33.03
2011Q4,Zealand,Summerhouse,17203.1,217,26502.0,-35.09
2012Q1,Zealand,Summerhouse,16336.0,249,26502.0,-38.36
2012Q2,Zealand,Summerhouse,16901.3,431,26502.0,-36.23
2012Q3,Zealand,Summerhouse,17011.5,444,26502.0,-35.81
2012Q4,Zealand,Summerhouse,16151.9,304,26502.0,-39.05
2013Q1,Zealand,Summerhouse,15865.6,251,26502.0,-40.13
2013Q2,Zealand,Summerhouse,17046.7,491,26502.0,-35.68
2013Q3,Zealand,Summerhouse,16436.8,494,26502.0,-37.98
2013Q4,Zealand,Summerhouse,15547.3,299,26502.0,-41.34
2014Q1,Zealand,Summerhouse,16145.1,304,26502.0,-39.08
2014Q2,Zealand,Summerhouse,16533.6,569,26502.0,-37.61
2014Q3,Zealand,Summerhouse,15956.7,574,26502.0,-39.79
2014Q4,Zealand,Summerhouse,16028.0,360,26502.0,-39.52
2015Q1,Zealand,Summerhouse,17207.0,421,26502.0,-35.07
2015Q2,Zealand,Summerhouse,17871.0,722,26502.0,-32.57
2015Q3,Zealand,Summerhouse,17284.2,672,26502.0,-34.78
2015Q4,Zealand,Summerhouse,15499.3,429,26502.0,-41.52
2016Q1,Zealand,Summerhouse,16289.2,408,26502.0,-38.54
2016Q2,Zealand,Summerhouse,17948.4,733,26502.0,-32.28
2016Q3,Zealand,Summerhouse,17589.7,734,26502.0,-33.63
2016Q4,Zealand,Summerhouse,17249.5,380,26502.0,-34.91
2017Q3,Zealand,Summerhouse,18092.9,890,26502.0,-31.73
2017Q4,Zealand,Summerhouse,17170.6,659,26502.0,-35.21
2018Q1,Zealand,Summerhouse,18011.7,605,26502.0,-32.04
2018Q2,Zealand,Summerhouse,19672.0,1012,26502.0,-25.77
2018Q3,Zealand,Summerhouse,18441.1,982,26502.0,-30.42
2018Q4,Zealand,Summerhouse,18023.0,716,26502.0,-31.99
2019Q1,Zealand,Summerhouse,18282.5,711,26502.0,-31.01
2019Q2,Zealand,Summerhouse,19754.9,1132,26502.0,-25.46
2019Q3,Zealand,Summerhouse,18965.6,1187,26502.0,-28.44
2019Q4,Zealand,Summerhouse,18784.2,787,26502.0,-29.12
2020Q1,Zealand,Summerhouse,19981.8,861,26502.0,-24.6
2020Q2,Zealand,Summerhouse,20885.1,2230,26502.0,-21.19
2020Q3,Zealand,Summerhouse,21566.2,1640,26502.0,-18.62
2020Q4,Zealand,Summerhouse,21931.2,1386,26502.0,-17.25
2021Q1,Zealand,Summerhouse,23599.9,1594,26502.0,-10.95
2021Q2,Zealand,Summerhouse,25604.7,1649,26502.0,-3.39
2021Q3,Zealand,Summerhouse,26287.0,1146,26502.0,-0.81
2021Q4,Zealand,Summerhouse,26021.4,775,26502.0,-1.81
2022Q1,Zealand,Summerhouse,24993.2,870,26502.0,-5.69
2022Q2,Zealand,Summerhouse,25127.2,1074,26502.0,-5.19
